Uniprot Accession,glucose,lb,glycerolaa,acetate,fumarate,glucosamine,glycerol,pyruvate,chemostatµ05,chemostatµ035,chemostatµ020,chemostatµ012,stationaryphase1day,stationaryphase3days,osmoticstressglucose,42cglucose,ph6glucose,xylose,mannose,galactose,succinate,fructose,glucose_uncertainty,lb_uncertainty,glycerolaa_uncertainty,acetate_uncertainty,fumarate_uncertainty,glucosamine_uncertainty,glycerol_uncertainty,pyruvate_uncertainty,chemostatµ05_uncertainty,chemostatµ035_uncertainty,chemostatµ020_uncertainty,chemostatµ012_uncertainty,stationaryphase1day_uncertainty,stationaryphase3days_uncertainty,osmoticstressglucose_uncertainty,42cglucose_uncertainty,ph6glucose_uncertainty,xylose_uncertainty,mannose_uncertainty,galactose_uncertainty,succinate_uncertainty,fructose_uncertainty
P0AAS0,2.557557333926884e-07,1.7876957785077482e-06,6.591852463292671e-07,1.1543134329915279e-07,1.715778620870634e-07,5.563747520533124e-07,1.2333466140096732e-07,1.3224511632310485e-07,1.09869069830224e-07,6.887766475161712e-08,5.057450908335522e-08,8.17304347291916e-08,6.2616058865106465e-09,3.1308029432553232e-09,1.953621036591322e-07,4.202420058060837e-08,1.4019158571846364e-07,1.1849920817482513e-07,1.2143720507172165e-07,1.4506525854721499e-07,1.6115140731174688e-07,1.235397918149398e-07,7.058858241638199e-09,2.669029797312068e-07,1.4851443599798385e-07,7.953219553311629e-09,2.367774496801475e-08,7.62233410313038e-08,6.240733866888945e-09,5.765887071687373e-08,1.639246521866942e-08,1.3527573357217602e-08,1.2759948641730524e-08,2.6684986939081062e-08,8.075593111832782e-09,3.548138975591258e-09,1.0776173637837734e-07,4.5810581052921184e-08,7.892786275949503e-09,1.7016486293904893e-08,2.335237453529207e-08,1.4245408389336513e-08,1.9821623099344867e-08,1.5887217227401256e-08
P0AB46,7.055330576350026e-09,1.2844319767201328e-08,,6.533849620706763e-09,7.888637337336248e-09,2.1031348015760954e-08,0.0,3.4063136022617926e-08,1.8621876242410846e-09,2.7133625508212806e-08,2.6491409519852737e-08,2.636465636425536e-09,3.3186511198506424e-07,5.885909533320008e-07,8.014855534733629e-08,2.0171616278692015e-08,5.1289604531145225e-09,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
P76170,8.095991836361655e-07,6.784136167949065e-07,7.193489791291605e-07,7.753501549905358e-07,9.19026249799673e-07,9.827375345546479e-07,1.0284213304511425e-06,1.0619683583522058e-06,7.001825467146477e-07,8.014855534733627e-07,9.175660933694449e-07,1.0651321171159164e-06,1.6405407422657898e-06,1.365030083259321e-06,3.957334920274729e-06,1.7398019040371868e-06,1.3061752620598318e-06,1.0269931375151513e-06,7.077512108086276e-07,1.2217214743273264e-06,8.64004533177438e-07,9.087790165016805e-07,1.7819278031832002e-07,8.710830839646598e-08,1.9782096926051915e-08,1.4142386827027374e-07,7.324639210903393e-08,1.505553902937721e-07,8.875276081793358e-08,1.4803838915429748e-07,1.1321951780375856e-07,6.435928994391105e-08,7.120312884546891e-08,1.2153157456292608e-07,2.1950435131516262e-07,6.920702522124759e-08,7.063842832690392e-07,5.248982344480191e-07,6.034529710716423e-08,1.5610295690230298e-08,1.8727097037996295e-07,1.673758419828437e-08,2.6006536448640884e-08,1.494941482145264e-07
P64519,1.4639810945926305e-07,1.4479051373936042e-07,6.801117620857517e-08,1.7205804001194476e-07,1.617170654153931e-07,1.6060302121126544e-07,1.498990500104064e-07,8.61596969983865e-08,1.3966407181808135e-07,1.7949936874663852e-07,1.9507310646437017e-07,4.323803643737879e-07,2.786414619497238e-06,2.586043231128897e-06,1.1922097607916273e-06,2.8240262790168827e-07,2.974797062806423e-07,1.939077951951684e-07,1.4610413735191507e-07,2.039980198320211e-07,2.038662381654629e-07,1.0153955491638888e-07,1.0332778565634784e-07,5.357249008356336e-09,9.3651389639208e-09,5.361328526772198e-08,1.4279616876179212e-08,2.7960985992881314e-08,1.8557502391288312e-08,1.7094083884479878e-08,2.9175824602797194e-08,2.967124565381935e-08,1.9195193676094022e-08,6.580829145769052e-08,5.411217191063636e-07,9.242518508054678e-07,1.2291682633761682e-07,1.5868203661795862e-07,4.2390858144991526e-08,6.238013771428569e-08,5.7375094738097065e-08,4.9551119017197925e-08,6.460521087463519e-08,4.346908345970608e-08
P64564,3.7393252054655134e-07,3.269463213469429e-07,2.6419726142561893e-07,2.9402323293180433e-07,3.490722021771289e-07,3.900359086559304e-07,4.534920626897105e-07,5.450101763618868e-07,5.903134768844239e-07,5.071900768073625e-07,5.659528397423084e-07,5.035649365572774e-07,3.443883237580856e-07,3.6004233847436216e-07,7.06309143998401e-07,5.261429912692168e-07,2.701252505306982e-07,4.775877177955074e-07,4.762615386406583e-07,3.082636744128319e-07,3.4560181327097525e-07,6.007756999219675e-07,9.595108477224507e-08,6.244674737726608e-09,4.824241993631802e-08,6.712550407833092e-08,2.7018188448509783e-08,8.151750490908943e-09,2.8932793599603525e-08,8.164252441901065e-08,1.245561436226134e-08,3.66698425531723e-08,6.378288503895816e-08,1.8380120184340622e-08,4.5631452897946336e-08,9.922766848353424e-08,2.717877586105847e-07,1.215390309831891e-07,5.0243296598709883e-08,2.951492095976235e-08,3.9958343091951236e-08,2.0653666185659733e-08,4.1817819405788004e-08,6.254075036187681e-08
P46118,4.4095816102187664e-08,1.0976055073790224e-07,1.2294328006934744e-07,7.187234582777439e-08,1.1044092272270749e-07,1.395716731955045e-07,1.4800159368116077e-07,1.5428596904362233e-07,1.3966407181808135e-07,1.83673772670979e-07,1.469069073373652e-07,1.3709621309412786e-07,1.0018569418417034e-07,3.1308029432553234e-08,3.506499296445963e-08,2.1852584301916355e-08,1.7096534843715077e-08,8.797668485706714e-08,1.5559141899814335e-07,1.1559887790481196e-07,1.2620290934052468e-07,1.1846281406912036e-07,8.845620710098843e-09,1.0010162227296684e-08,8.667501244888993e-09,6.720064334896905e-09,1.1806134639057429e-08,1.2701022260790909e-08,1.0626514426307342e-08,1.795888679667764e-08,1.8002698857350688e-08,8.926545351809581e-09,2.794169377556686e-08,6.374973908876947e-09,7.335596528164952e-08,3.014650154060551e-08,4.299669437302039e-08,1.0362495475968733e-08,3.120117608978001e-09,1.7964839047813115e-08,8.230786065001785e-09,1.4785096484025446e-08,5.502446847246877e-09,1.4405078190805038e-08
P45530,3.2454520651210114e-07,2.323654212430058e-07,,2.657098845754084e-07,2.0904888943941057e-07,3.4606127189570295e-07,1.802583512783368e-07,2.7050137429726e-07,2.830525188846449e-07,3.777835551528091e-07,4.142293124922428e-07,3.4274053273531966e-07,5.51021318012937e-07,5.353673032966603e-07,7.513927063812777e-07,3.008932761571559e-07,3.4022104338993e-07,,,2.0853130916162155e-07,2.329899864748148e-07,,,,,,,,,,,,,,,,,,,,,,,
P60472,5.467881196671269e-08,1.3895218657245073e-07,,2.395744860925813e-08,1.1832956006004372e-08,4.9710458946344066e-08,4.933386456038692e-08,2.2040852720517477e-08,2.2346251490893016e-08,4.383124120557453e-08,6.984098873415722e-08,1.0545862545702144e-08,1.878481765953194e-08,3.1308029432553232e-09,8.51578400565448e-08,2.0171616278692015e-08,3.761237665617318e-08,,,1.1333223324001173e-08,4.271483085371604e-08,,,,,,,,,,,,,,,,,,,,,,,
P31545,1.7638326440875064e-08,3.5029963001458167e-09,,0.0,9.860796671670311e-09,1.911940728705541e-09,1.8974563292456507e-09,2.003713883683407e-09,3.724375248482169e-09,0.0,1.926647965080199e-08,0.0,2.5046423546042586e-08,6.2616058865106465e-09,5.009284709208518e-09,1.6809680232243346e-09,2.051584181245809e-08,,,0.0,1.9415832206234565e-09,,,,,,,,,,,,,,,,,,,,,,,
P76507,2.010769214259757e-07,3.6314394978178297e-07,2.4981028184303574e-07,8.929594481632577e-08,1.4002331273771842e-07,1.9692989505667073e-07,1.3282194304719557e-07,1.102042636025874e-07,2.9981220750281463e-07,2.525514374225961e-07,2.071146562461214e-07,1.0809509109344698e-07,8.453167946789373e-08,7.200846769487244e-08,2.6549208958805144e-07,8.404840116121675e-08,7.351509982797482e-08,1.0234022524189444e-07,7.779570949907167e-08,5.8932761284806096e-08,8.348807848680862e-08,1.3538607322185182e-07,8.087313779752744e-08,4.212469817468682e-09,5.910511268406227e-08,3.6254153595428256e-09,2.1899646112179158e-08,3.211926588374299e-08,1.615114827453898e-08,2.9027803032921527e-08,2.752276064875838e-08,6.513301571128756e-08,2.243051727145495e-08,2.745615313773553e-08,3.616265247636494e-08,4.896575803251326e-08,3.793881960213255e-08,3.276206677264228e-08,1.7805357178335505e-08,2.784677528831948e-08,9.74780240023368e-09,6.901026346450793e-09,2.7809878943955953e-08,3.3291435405253364e-08
P37340,1.4110661152700052e-08,1.868264693411102e-08,1.307907234780292e-08,8.711799494275683e-09,3.944318668668124e-09,2.6767170201877576e-08,2.087201962170216e-08,1.0018569418417036e-08,3.165718961209844e-08,2.087201962170216e-08,2.4083099563502492e-08,2.636465636425536e-08,6.574686180836179e-08,4.070043826231921e-08,8.014855534733629e-08,1.8490648255467685e-08,3.4193069687430155e-08,2.1545310577240938e-08,1.1384737975473901e-08,9.066578659200937e-09,1.3591082544364198e-08,2.0307910983277777e-08,6.224212634455993e-09,1.2879816796376138e-08,7.167331646595998e-09,2.867053213566127e-09,3.585385669819325e-09,5.987815974160014e-09,7.008824188967584e-09,1.1123617625268437e-08,6.50238674632502e-09,5.913043158828221e-09,3.3668173189776484e-09,1.3525068714862999e-09,1.896796963171238e-08,1.0484432896373426e-08,3.119381774118328e-08,8.892152746054409e-09,5.5392772893636856e-09,7.52146792251481e-09,3.74330184633582e-09,1.2711343280199711e-09,8.766248241114907e-10,1.2678228826860314e-08
P75820,9.524696278072534e-08,6.772459513615245e-08,8.239815579115839e-08,1.0889749367844606e-07,9.269148871370091e-08,9.559703643527704e-08,8.918044747454557e-08,8.41559831147031e-08,7.634969259388447e-08,1.1062170399502144e-07,9.392408829765972e-08,1.1600448800272359e-07,1.6593255599253212e-07,2.0976379719810664e-07,3.406313602261792e-07,6.555775290574906e-08,8.89019811873184e-08,7.181770192413647e-08,8.728299114529992e-08,1.314653905584136e-07,7.960491204556172e-08,4.907745154292129e-08,2.6907266985554905e-08,7.673196628926074e-09,5.8090699832766655e-09,2.069052379890475e-08,7.109437184340861e-09,7.62864350753511e-09,1.0862178502399652e-08,2.2604297064609252e-08,2.020212866034183e-08,1.662644211045172e-08,2.1292590817079456e-08,2.05211939276818e-08,1.3506910057792118e-08,2.2297891642158743e-08,8.68950599936983e-08,3.774815412313031e-08,1.4402120952345583e-08,1.3142639452116971e-08,5.839232107620564e-09,2.2493728324544564e-08,6.806219979895527e-09,7.582466263381339e-09
P0ABV6,3.0690688007122615e-07,2.522157336104988e-07,1.1117211495632479e-07,1.2414314279342848e-07,1.873551367617359e-07,2.562000576465425e-07,2.0113037090003897e-07,2.244159549725416e-07,1.7690782430290301e-07,1.2523211773021294e-07,1.1319056794846169e-07,1.1073155672987252e-07,3.4751912670134093e-07,3.819579590771495e-07,7.614112757996947e-07,4.706710465028138e-07,3.6586584565550265e-07,2.7290726731171846e-07,1.9733545824154768e-07,1.4959854787681543e-07,1.922167388417222e-07,3.029263388338935e-07,2.5135673477833423e-08,1.636880111132137e-08,7.98104613271456e-08,1.689588173418562e-08,2.3606747231978726e-08,4.837057088366722e-08,2.982763400447578e-08,4.358157845566758e-08,2.6200048779259947e-08,2.1940667026333312e-08,1.8721719938675563e-08,2.9609618269567904e-08,8.472516308978689e-08,3.479637007192831e-08,9.860276021606047e-08,3.398244955750315e-08,7.280730328544502e-08,2.516205004614045e-08,2.7153359054036957e-08,2.632934442631952e-09,1.1456117634966643e-08,2.7051322057866686e-08
P0ADZ7,8.856203705963369e-06,8.700275144128828e-06,1.048287648676404e-05,6.2507161371428035e-06,8.983185767891653e-06,1.0437284438003548e-05,1.017795575007367e-05,1.1521354831179591e-05,6.102388844638034e-06,6.242821068851114e-06,6.829967036209306e-06,6.5278889157896265e-06,7.501403852039754e-06,6.837673628069626e-06,2.2161075553538483e-05,8.897363746926403e-06,7.103610227563615e-06,9.102893718884296e-06,8.067984311952506e-06,8.017122179398429e-06,8.91380856588229e-06,9.082713187270984e-06,3.1882333341468135e-07,4.541543625235248e-07,8.679821731040622e-07,6.263217569417089e-07,8.86640435290906e-07,1.9611657459008662e-06,6.503713724297075e-07,2.5162638951296222e-06,3.045092033474379e-07,3.733206999172967e-07,4.4531385076084665e-07,4.5825780188843183e-07,2.4604604634690394e-07,5.319710082638169e-07,1.5268981056388017e-06,1.2705435430610904e-06,8.751647800358373e-07,9.066482144008759e-07,7.269253865069208e-07,5.884567679678447e-07,8.887067140184643e-07,2.5159115528740627e-07
P31600,0.0,1.1676654333819388e-09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.408309956350249e-09,2.636465636425536e-09,0.0,0.0,0.0,0.0,1.7096534843715074e-09,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
P30847,1.587449379678756e-08,1.7514981500729084e-08,1.0463257878242334e-08,4.3558997471378417e-08,2.7610230680676872e-08,2.2943288744466494e-08,3.035930126793041e-08,2.0037138836834072e-08,2.4208439115134103e-08,2.7133625508212806e-08,2.4083099563502492e-08,2.9001122000680897e-08,1.5654014716276617e-08,1.878481765953194e-08,3.506499296445963e-08,3.8662264534159706e-08,1.5386881359343573e-08,2.334075312534435e-08,3.035930126793041e-08,2.0399801983202113e-08,2.524058186810493e-08,2.8769540559643517e-08,7.554671597891199e-09,3.713176078154565e-09,3.5376274886337335e-09,1.3895320193369715e-08,3.997961402562011e-09,3.361191801064341e-09,1.2629469327459049e-09,1.9315801838708045e-09,3.2899268757467243e-09,4.208425316323806e-09,7.232154798919798e-09,6.130837190943941e-09,8.2340117407615e-09,1.575670505281539e-08,1.5155089959239452e-08,2.267541814928466e-08,3.7867115025344526e-09,8.869486187630854e-10,7.532142644573536e-09,4.285998396670763e-09,9.30367847658348e-09,3.725655502473835e-09
P0ABE2,4.921093077004144e-07,8.687430824361627e-07,3.8190891255584524e-07,3.0709093217321784e-07,3.589329988487993e-07,3.862120271985193e-07,4.364149557264996e-07,2.484605215767425e-07,3.74299712472458e-07,3.694347473041282e-07,3.3475508393268457e-07,3.480134640081707e-07,1.3994689156351298e-06,1.2523211773021294e-06,1.3775532950323423e-06,8.3376013951927e-07,4.1373614321790487e-07,3.824292627460267e-07,2.599515171066541e-07,3.3546341039043464e-07,2.3493156969543822e-07,2.7923377602006937e-07,5.4181234777815614e-08,2.9276641878098677e-08,4.5103442572845324e-08,1.5016746583270355e-08,1.7551823643706285e-08,3.719221821921741e-08,5.935243397880395e-09,2.824996130327562e-08,3.993777932081127e-08,5.6449629388070775e-08,1.6637327671454423e-08,3.455773697601135e-08,1.0859878785328608e-07,8.453167946789373e-08,4.4123032039885933e-07,9.488190387729294e-08,4.145636155043406e-08,1.9262961964517358e-07,1.3127551613886033e-08,1.6001604675623733e-08,3.5474667024011177e-09,3.026894132057552e-08
P0AE67,4.9387314034450185e-08,2.3353308667638777e-08,1.1117211495632479e-07,4.573694734494734e-08,6.902557670169217e-08,2.5811199837524806e-07,3.9846582914158666e-08,3.4063136022617926e-08,2.532575168967875e-07,7.701775240408097e-07,2.7695564498027863e-07,5.8002244001361795e-08,6.887766475161712e-08,1.2523211773021293e-08,2.204085272051748e-07,4.538613662705704e-08,8.377302073420388e-08,4.84769487987921e-08,7.969316582831733e-08,5.439947195520562e-08,8.348807848680862e-08,6.600071069565277e-08,2.4836880227924993e-08,4.574913167990436e-09,8.400165006099901e-08,8.625988269257068e-09,1.7670547635633197e-09,3.701326056701056e-08,7.3636485225365195e-09,7.4393889073397534e-09,8.866545666556533e-08,5.0831716586693444e-08,3.35947197361078e-08,1.0730415140251932e-09,2.6331931234543223e-08,7.511422421458173e-09,8.122054227510688e-08,2.229367031121042e-08,2.6698461707990775e-08,1.110122127492339e-08,2.4322354210802444e-08,3.15625736284103e-08,3.862993391584636e-08,3.088173253449593e-08
P21865,5.2914979322625196e-09,2.3353308667638775e-09,1.3079072347802918e-09,4.3558997471378415e-09,3.944318668668124e-09,3.823881457411082e-09,5.692368987736951e-09,6.011141651050221e-09,9.310938121205423e-09,8.348807848680864e-09,1.4449859738101493e-08,1.5818793818553216e-08,3.1308029432553232e-09,6.2616058865106465e-09,1.5027854127625555e-08,8.404840116121674e-09,6.83861393748603e-09,7.181770192413646e-09,7.589825316982603e-09,6.799933994400703e-09,3.883166441246913e-09,6.769303661092592e-09,1.9620874332829414e-09,1.471258446061243e-10,8.082866710942203e-10,3.0147182149941e-09,1.2921587958556777e-09,1.2794707356497479e-09,2.7368910093039265e-09,1.8899029350901898e-09,2.3072504664347044e-09,2.679967319426557e-10,1.908826471403207e-09,7.118457218348947e-10,1.4811828724540937e-09,3.5722461582543244e-09,1.017986838605355e-08,9.892496816675211e-10,1.431321897115826e-09,2.492074256767535e-09,1.2090591729953285e-09,1.1961083896150839e-09,2.1268102598709345e-09,1.0790270035781592e-09
P23837,2.1165991729050078e-08,3.736529386822204e-08,1.8310701286924088e-08,3.2669248103533816e-08,2.7610230680676872e-08,3.823881457411082e-08,2.846184493868476e-08,3.807056378998473e-08,3.351937723633953e-08,4.591844316774475e-08,5.057450908335522e-08,6.063870963778734e-08,1.5654014716276617e-08,1.878481765953194e-08,4.508356238287667e-08,2.0171616278692015e-08,1.880618832808659e-08,2.8727080769654584e-08,4.174403924340432e-08,3.173302530720329e-08,4.659799729496295e-08,3.723117013600926e-08,2.0044194167410427e-09,7.689777478080096e-09,3.3801554575661853e-09,4.524690862339433e-09,5.083043468312612e-09,6.221455131207829e-09,2.5217194615674695e-09,1.6956629112059205e-08,3.5027749211974803e-09,4.14643541804735e-09,6.4988244172111464e-09,5.524186448002425e-09,2.2181738852963964e-09,2.828993539525511e-09,7.231403406213416e-09,5.268826171994354e-09,2.8698243388660125e-09,6.084395707012839e-09,2.0204114993807686e-09,1.268686351781987e-08,1.1108962555119169e-08,4.374662490981087e-09
Q06065,3.527665288175013e-09,1.4011985200583267e-08,1.0463257878242334e-08,1.7423598988551366e-08,1.3805115340338436e-08,5.735822186116623e-09,9.487281646228252e-09,1.0018569418417036e-08,2.2346251490893016e-08,3.5482433356893675e-08,4.334957921430449e-08,4.2183450182808575e-08,0.0,3.1308029432553232e-09,1.0018569418417036e-08,8.404840116121674e-09,6.83861393748603e-09,8.977212740517058e-09,1.1384737975473901e-08,6.799933994400703e-09,1.1649499323740738e-08,8.461629576365739e-09,1.3415711090929577e-09,3.982206194005765e-09,3.1735061144708996e-09,2.3574129431510005e-09,1.6455697485683417e-09,2.406177407075924e-09,3.472345082519541e-10,3.92828106896132e-09,5.868125641508507e-09,8.260310485484847e-09,3.4809712109086493e-09,8.238427820702514e-09,0.0,2.9676881099117214e-09,1.0913227667481677e-08,3.836809513009544e-09,3.0219834989750767e-09,5.110727213176361e-09,2.767629801837706e-09,3.0885300202567994e-09,5.8713476591653325e-09,1.2734752512430438e-09
P0AE72,5.2914979322625206e-08,5.137727906880531e-08,,4.791489721851626e-08,6.508125803302405e-08,5.544628113246069e-08,2.466693228019346e-08,3.005570825525111e-08,5.7727816351473615e-08,2.9220827470383023e-08,4.8166199127004984e-08,5.8002244001361795e-08,1.5654014716276617e-07,1.5027854127625553e-07,1.102042636025874e-07,4.202420058060837e-08,5.983787195300277e-08,,,3.6266314636803747e-08,5.048116373620986e-08,,,,,,,,,,,,,,,,,,,,,,,
P0AEV1,2.2929824373137585e-08,5.838327166909694e-09,5.231628939121167e-09,2.395744860925813e-08,2.563807134634281e-08,3.25029923879942e-08,2.656438860943911e-08,2.0037138836834072e-08,1.8621876242410847e-08,2.2959221583872375e-08,2.6491409519852737e-08,2.3728190727829825e-08,2.1915620602787265e-08,2.1915620602787265e-08,6.011141651050222e-08,3.025742441803803e-08,3.932203014054468e-08,2.334075312534435e-08,2.846184493868476e-08,4.533289329600469e-08,3.300691475059876e-08,2.0307910983277777e-08,1.4191268304534851e-08,6.90674103845417e-10,9.233825077548861e-10,7.17046436875096e-09,1.2562654959707973e-09,5.184227285885075e-09,2.7015983215799574e-09,3.3421947579839236e-09,5.940378521329061e-09,2.0112278107472202e-09,2.9352481747996825e-09,7.206251524041917e-09,8.441897056193655e-09,3.876873284633067e-09,2.7074181996330197e-08,2.1237686199020887e-08,1.2484744569622935e-08,5.6157852019578495e-09,4.015966320848421e-09,6.437270848032666e-09,9.532396979972921e-09,1.3931226934528554e-09
P30843,2.2929824373137585e-08,2.4520974101020713e-08,1.4386979582583211e-08,2.613539848282705e-08,6.508125803302405e-08,2.4855229473172033e-08,8.159062215756298e-08,5.410027485945199e-08,3.538156486058061e-08,4.8005645129914965e-08,5.539112899605572e-08,8.436690036561715e-08,3.1308029432553234e-08,2.5046423546042586e-08,4.0074277673668144e-08,1.8490648255467685e-08,2.5644802265572618e-08,4.3090621154481876e-08,4.5538951901895605e-08,1.0199900991601055e-07,4.077324763309258e-08,2.8769540559643517e-08,1.3473564801655644e-08,1.4025997185783852e-09,6.137485489929996e-09,3.917696232575775e-09,1.1415252658992418e-08,1.273581958205335e-08,1.3764337957980875e-08,1.0327742470669384e-08,7.982081032546984e-09,2.865937014255923e-09,7.715984269150561e-09,2.23234818367423e-08,2.2663882506225283e-08,3.6091896329847363e-09,1.935587611638171e-08,1.3640551218058508e-08,6.172703905323329e-09,1.1763739575173552e-08,4.594880246901267e-09,2.8977918717138595e-08,2.4003210881601603e-08,1.2618320489459645e-08
